variant,intensityMode,taskMode,scenarioSeed,optimizerSeed,fixedErr,dfMHz,scanTimeSec,nFreq,heightResolutionKm,integrationGainDb,observabilityScore,optimizationFeasible,constraintViolation
full_system,weak,full_trace,3103,20260524,0,0.0282986225799585,4.06321760786819,43,1.75283177951372,22.6007138798507,0.721479562846482,1,0
full_system,weak,balanced,3103,20260524,0,0.104882027476342,0.86793344126829,12,1.199169832,21.1394335230684,0.652816680219169,1,0
full_system,weak,fast,3104,20260515,0,0.33390829754881,0.200915372066769,5,3.64188550471365,18.9209460269048,0.815781859064629,1,0
full_system,weak,foEs,3104,20260515,0,0.02,1.16912259460595,26,1.49801606346039,18.9209460269048,0.708639001921772,1,0
full_system,weak,hEs,3104,20260515,0,0.102507950921303,1.86174283504809,16,1.199169832,21.9312459835446,0.780803284538901,1,0
full_system,weak,weakEs,3104,20260515,0,0.136406161647071,3.70275296232198,12,1.44361804048639,26.9372694892365,0.852662106374034,1,0.0285424895338845
full_system,weak,full_trace,3104,20260515,0,0.0428034992617389,3.93792395143693,37,2.25129301101343,21.9312459835446,0.673660427396044,1,0
full_system,weak,balanced,3104,20260515,0,0.132228093662457,0.859672526996347,12,1.29933344309498,21.1394335230684,0.652816680219169,1,0
full_system,weak,fast,3104,20260516,0,0.346860517730028,0.20320215650908,5,2.94275531108531,18.9209460269048,0.815781859064629,1,0
full_system,weak,foEs,3104,20260516,0,0.02,1.19624095072368,26,1.199169832,18.9209460269048,0.708639001921772,1,0
full_system,weak,hEs,3104,20260516,0,0.137242072756281,1.81262475012354,12,1.199169832,23.1806333496276,0.870045239259115,1,0
full_system,weak,weakEs,3104,20260516,0,0.11353408063104,4.20725605824453,14,1.49757223190205,26.5514997831991,0.825107127371362,1,0.168682238401259
full_system,weak,full_trace,3104,20260516,0,0.0583208967103479,3.14176200063645,27,1.345105345144,22.6007138798507,0.721479562846482,1,0
full_system,weak,balanced,3104,20260516,0,0.13973731766696,0.866102679516496,12,1.199169832,21.1394335230684,0.652816680219169,1,0
full_system,weak,fast,3104,20260517,0,0.324489853644178,0.203589417876216,5,2.20586685800634,18.9209460269048,0.815781859064629,1,0
full_system,weak,foEs,3104,20260517,0,0.02,1.14806287003517,26,2.18688121724223,18.9209460269048,0.708639001921772,1,0
full_system,weak,hEs,3104,20260517,0,0.1,1.6,16,1.199169832,21.1394335230684,0.724245251647741,1,0
full_system,weak,weakEs,3104,20260517,0,0.125385989472952,3.52888845497474,13,1.48512614101774,26.0939248775923,0.792423205542308,1,0
full_system,weak,full_trace,3104,20260517,0,0.0529650599236433,3.25267536402038,30,1.199169832,22.6007138798507,0.721479562846482,1,0
full_system,weak,balanced,3104,20260517,0,0.130916340361613,0.831774916924106,12,1.51372597914023,21.1394335230684,0.652816680219169,1,0
full_system,weak,fast,3104,20260518,0,0.332714284479198,0.202559908132963,5,3.30750352791674,18.9209460269048,0.815781859064629,1,0
full_system,weak,foEs,3104,20260518,0,0.02,1.46175806633961,26,1.9914957159127,20.1703333929878,0.797880956641986,1,0
full_system,weak,hEs,3104,20260518,0,0.136241188384464,2.09060902487258,12,1.199169832,23.6921585741014,0.906582755292959,1,0
full_system,weak,weakEs,3104,20260518,0,0.129207337189976,3.23481609817609,12,1.9168099659678,26.1909333062674,0.799352379019102,1,0
full_system,weak,full_trace,3104,20260518,0,0.0523899289684892,3.70265092270048,30,1.199169832,23.1806333496276,0.762902382116258,1,0
